date,Open,High,Low,Close,Volume,SMA_5,SMA_20,EMA_10,MOM_3,MOM_10,RSI_14,MACD,MACD_Signal,BB_Lower,BB_Upper,OBV
2025-01-02,6794.4158,6953.5428,6652.7411,6721.2367,3224710800.0,6989.9711,7360.10281,7069.4291653154,-441.5016999999998,-562.0788999999995,39.83308371416825,-15.266182041752472,98.03185505444776,6681.130028110837,8039.075591889164,33741273098.0
2025-01-03,6736.689,6765.6967,6395.2543,6409.0143,3176365400.0,6830.60912,7302.8404550000005,6949.353735258053,-645.7276000000002,-920.7516999999998,34.24784558042247,-69.49807380619131,64.52586928231995,6509.305866111011,8096.37504388899,30564907698.0
2025-01-06,6376.7023,6423.4407,6230.1218,6331.3945,2460398600.0,6664.34034,7242.174155000001,6836.99751066568,-473.91979999999967,-1129.4402999999993,33.00870825305052,-117.38733973210583,28.14322747943479,6347.434590295258,8136.913719704743,28104509098.0
2025-01-07,6342.9701,6555.3197,6340.9602,6555.3197,2772053400.0,6564.4559,7190.117755000001,6785.783363271919,-165.91700000000037,-534.3308999999999,39.77818580513096,-135.70669349477794,-4.626756715407758,6261.653642026839,8118.581867973163,30876562498.0
2025-01-08,6530.3236,6752.9787,6351.1633,6675.9155,4142385300.0,6538.576140000001,7130.621390000002,6765.8073881315695,266.90120000000024,-549.8113999999996,43.11221733236677,-138.8927707333978,-31.47995951900577,6232.4689100644855,8028.773869935519,35018947798.0
2025-01-09,6628.8829,6828.5476,6624.4297,6766.1068,4242355200.0,6547.550160000001,7072.407010000002,6765.861826653101,434.71229999999923,-292.9500000000007,45.540539742318465,-132.6114139176916,-51.70625039874294,6244.324169649918,7900.489850350085,39261302998.0
2025-01-10,6738.632,6950.3839,6684.644,6684.644,4363301000.0,6602.676100000001,7014.220555000001,6751.09494907981,129.32430000000022,-521.1801999999998,43.725037049562346,-132.67733876102466,-67.90046807119928,6255.038285369566,7773.402824630435,34898001998.0
2025-01-13,6562.933,6823.7095,6531.8778,6676.5695,3647028900.0,6671.7111,6963.903105,6737.5448674289355,0.6539999999995416,-486.1689000000006,43.539758250910815,-131.86111647291182,-80.6925977515418,6259.942349398095,7667.863860601906,31250973098.0
2025-01-14,6698.1651,7158.6038,6697.7955,7158.6038,4420140900.0,6792.367920000001,6943.232820000001,6814.101036987311,392.4970000000003,103.86189999999988,55.62774613008131,-91.26605665774787,-82.80728953278302,6292.163529462448,7594.302110537554,35671113998.0
2025-01-15,7180.66,7199.76,7109.5738,7137.0566,4141948700.0,6884.596140000001,6939.641545,6872.820230262345,452.41259999999966,331.7422999999999,55.06027051132026,-60.13960629934081,-78.27375288609458,6293.972007112301,7585.3110828877,31529165298.0
2025-01-16,7179.3083,7303.6271,7062.8078,7144.6072,4048873400.0,6960.296220000001,6932.706124999999,6922.236042941919,468.03770000000077,423.3705,55.23261317135259,-34.46510751370079,-69.51202381161583,6299.724785725799,7565.687464274199,35578038698.0
2025-01-17,7128.0629,7254.6435,7127.7113,7179.4003,4198784500.0,7059.247480000001,6925.18784,6968.993180588842,20.79650000000038,770.3860000000004,56.06866477837927,-11.1814767555652,-57.84591440040571,6308.706907638269,7541.668772361731,39776823198.0
2025-01-20,7236.905,7260.059,7168.2687,7208.5412,4130629600.0,7165.641820000001,6912.573160000001,7012.547365936325,71.48459999999977,877.1466999999993,56.79642043762155,9.512738530786919,-44.37418381416719,6333.02335783092,7492.122962169082,43907452798.0
2025-01-21,7239.3179,7349.7525,7185.9807,7349.4314,4417598000.0,7203.807340000001,6925.562200000001,7073.799008493356,204.82420000000002,794.1117000000004,60.22696037404786,36.85685206247854,-28.127976638838042,6318.3191165189355,7532.805283481067,48325050798.0
2025-01-22,7276.7917,7301.8248,7207.5599,7234.1235,3712247000.0,7223.22072,6925.982029999999,7102.948916040018,54.72319999999945,558.2079999999996,56.287661643295046,48.661930731895154,-12.769995164691405,6317.854191092823,7534.109868907175,44612803798.0
2025-01-23,7313.4759,7458.1655,7250.9083,7250.9083,4410590000.0,7244.48094,6935.574605,7129.85062221456,42.36710000000039,484.8015000000005,56.7313146836537,58.69533047879486,1.5230699640058472,6312.733861347595,7558.415348652405,49023393798.0
2025-01-24,7196.8415,7415.7114,7169.3875,7410.1166,4336139000.0,7290.6242,6945.789225,7180.808072721003,60.685199999999895,725.4726,60.79580574543963,78.58774075937163,16.936004123079,6298.082533101973,7593.495916898028,53359532798.0
2025-01-27,7404.9426,7426.6537,7190.5924,7190.5924,3314213700.0,7287.03444,6947.181925,7182.587041317183,-43.53109999999924,514.0229000000008,53.35366149515791,75.76547370558637,28.701898039580477,6297.394646179396,7596.969203820604,50045319098.0
2025-02-05,7279.7788,7464.9311,7266.9986,7426.4143,3988414200.0,7302.431020000001,6965.765545000001,7226.919270168604,175.5060000000003,267.8105000000005,59.14006308128453,91.5028750314732,41.262093437959024,6282.622782077097,7648.908307922905,54033733298.0
2025-02-06,7367.1877,7772.3265,7363.2919,7740.1303,5210826600.0,7403.632380000001,7012.506345,7320.230366501584,330.0136999999995,603.0736999999999,65.30580141394265,127.81575783629796,58.57282631762681,6252.042319329861,7772.970370670138,59244559898.0
