date,open,high,low,close,volume
2025-04-24,7472.5667,7497.5203,7325.0449,7357.9411,2451153000.0
2025-04-25,7368.1765,7433.7387,7312.3395,7367.9866,2007584700.0
2025-04-28,7350.6763,7386.0547,7242.3066,7245.7585,1920925300.0
2025-04-29,7209.9393,7379.7554,7177.1299,7354.2452,1929842900.0
2025-04-30,7365.711,7571.7892,7364.7279,7532.6102,2406023100.0
2025-05-06,7598.2817,7779.9653,7598.2817,7779.9653,3158838200.0
2025-05-07,7874.1103,7896.4673,7706.8999,7804.228,3331951300.0
2025-05-08,7781.5217,7923.8449,7775.9805,7915.0072,3247590200.0
2025-05-09,7900.6946,7902.7956,7702.0428,7787.5277,2905214800.0
2025-05-12,7886.4211,8038.6504,7886.4211,8038.6504,3328700400.0
2025-05-13,8141.8022,8143.2136,7946.6654,7957.4701,2944859300.0
2025-05-14,7938.7815,7975.6273,7855.0739,7895.3771,2496267200.0
2025-05-15,7878.931,7879.4516,7735.9727,7748.6983,2070618600.0
2025-05-16,7720.5185,7898.3052,7720.5185,7817.0099,2038283300.0
2025-05-19,7838.7944,7844.4122,7675.7453,7815.8794,2241553200.0
2025-05-20,7840.1655,7906.8021,7755.3137,7891.3674,2427290200.0
2025-05-21,7877.5749,7878.3157,7785.889,7842.2363,2266827400.0
2025-05-22,7812.1103,7884.3328,7727.5715,7733.8572,1907367400.0
2025-05-23,7713.3794,7841.4457,7645.5664,7648.6251,1873636400.0
2025-05-26,7628.9117,7710.5263,7615.5143,7710.4497,1581956400.0
2025-05-27,7703.189,7703.189,7595.7343,7649.9874,1572149100.0
2025-05-28,7654.9641,7698.0581,7581.1062,7599.414,1553473900.0
2025-05-29,7594.8026,7738.1124,7594.4922,7713.9809,1942699200.0
2025-05-30,7683.4675,7683.4675,7517.2822,7533.6668,1846080300.0
2025-06-03,7491.2482,7576.4113,7491.2482,7531.2823,1446806200.0
2025-06-04,7541.7891,7602.1122,7535.1505,7591.4629,1525837900.0
2025-06-05,7600.7256,7708.227,7517.9715,7698.4224,1971059300.0
2025-06-06,7693.2937,7698.6456,7632.1077,7657.6447,1606524400.0
2025-06-09,7686.6591,7768.2673,7686.6591,7736.3447,1809802600.0
2025-06-10,7745.0475,7748.7104,7560.4211,7674.5309,2389336100.0
2025-06-11,7678.0404,7735.3173,7666.0009,7698.0484,1889822100.0
2025-06-12,7683.1534,7734.5571,7636.2986,7712.9572,1754030200.0
2025-06-13,7668.5126,7695.9784,7555.3088,7559.2531,2189815500.0
2025-06-16,7523.0832,7602.2774,7515.9197,7593.4813,1424699400.0
2025-06-17,7600.9627,7626.4057,7552.0067,7580.5488,1515375200.0
2025-06-18,7567.7023,7627.7077,7521.0215,7621.5705,1764586000.0
2025-06-19,7604.8913,7666.6716,7501.0594,7521.879,1870828300.0
2025-06-20,7517.042,7578.0242,7414.5763,7415.805,1734071400.0
2025-06-23,7341.7608,7512.9521,7333.2735,7510.0767,1670486700.0
2025-06-24,7527.3645,7795.3338,7527.3645,7795.3338,2799258400.0
2025-06-25,7806.7018,7875.384,7779.0281,7872.4767,2671937000.0
2025-06-26,7873.1861,7922.1616,7813.6979,7813.7204,2595526400.0
2025-06-27,7835.8059,7865.7762,7791.6797,7822.6146,2007772800.0
2025-06-30,7846.2332,7970.3186,7845.2516,7970.2493,2035163800.0
2025-07-01,7979.663,7995.6619,7910.8751,7975.2298,2099525800.0
2025-07-02,7955.1929,7957.1678,7841.5479,7889.5076,2110267800.0
2025-07-03,7883.5205,7967.8385,7869.3718,7957.4198,2058997500.0
2025-07-04,7953.4126,7953.8467,7831.5647,7835.7013,1953278200.0
2025-07-07,7820.495,7835.0128,7767.0299,7828.1176,1591438000.0
2025-07-08,7829.4881,7937.9234,7816.5521,7935.4264,1890583100.0
2025-07-09,7988.3376,8051.9484,7906.5986,7926.9504,2332052900.0
2025-07-10,7903.1201,7924.1509,7846.0525,7906.2749,1800344700.0
2025-07-11,7901.0151,8027.8556,7865.3389,7986.4168,2156307700.0
2025-07-14,8002.8245,8084.6665,7975.141,8074.9017,2147582300.0
